"","aeid","Assay Name","descriptors_name","label","CT-Tot","TP","FP","FN","TN","BA","OR","P-Val","Inv OR","Inv P-val","assay_component_endpoint_name"
"4902","224","AEID:224_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-76","bond:CC(=O)C_ketone_alkane_cyclic",68,7,61,13,1360,0.65353626,12.00504398,1.81939e-05,0.083298318,0.999998689,"BSK_CASM3C_SAA_up"
"4903","224","AEID:224_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-80","bond:CC(=O)C_ketone_alkene_cyclic_(C6)",25,3,22,17,1399,0.567258954,11.22192478,0.004331665,0.089111269,0.999716222,"BSK_CASM3C_SAA_up"
"4904","224","AEID:224_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-82","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one",23,3,20,17,1401,0.567962706,12.36176491,0.003395245,0.080894597,0.999797761,"BSK_CASM3C_SAA_up"
"4905","224","AEID:224_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-83","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one_generic",62,7,55,13,1366,0.655647457,13.37342644,9.69473e-06,0.074775152,0.999999404,"BSK_CASM3C_SAA_up"
"4906","224","AEID:224_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-85","bond:CC(=O)C_ketone_alkene_generic",52,7,45,13,1376,0.659166098,16.46495819,2.86152e-06,0.060735051,0.999999821,"BSK_CASM3C_SAA_up"
"4907","224","AEID:224_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-87","bond:CC(=O)C_ketone_generic",118,7,111,13,1310,0.635942996,6.354816437,0.000653224,0.157360956,0.99991262,"BSK_CASM3C_SAA_up"
"4908","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-192","bond:CX_halide_generic-X_dihalo_(1_2-)",105,5,100,20,1316,0.564689279,3.289999962,0.030657521,0.303951383,0.992661834,"BSK_CASM3C_SRB_down"
"4909","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-264","bond:quatN_alkyl_acyclic",12,7,5,18,1411,0.638234437,109.7444458,1.42796e-10,0.009112079,1,"BSK_CASM3C_SRB_down"
"4910","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-267","bond:quatN_generic",18,7,11,18,1405,0.636115789,49.6717186,5.36875e-09,0.02013218,1,"BSK_CASM3C_SRB_down"
"4911","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-294","bond:S=O_sulfonyl_S_(connect_Z=2)",21,3,18,22,1398,0.553644061,10.590909,0.004995867,0.094420604,0.999653518,"BSK_CASM3C_SRB_down"
"4912","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-424","chain:alkaneBranch_neopentyl_C5",155,7,148,18,1268,0.587740123,3.331831932,0.013117568,0.300135195,0.996728897,"BSK_CASM3C_SRB_down"
"4913","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-441","chain:alkaneLinear_hexyl_C6",98,5,93,20,1323,0.567161024,3.556451559,0.023433197,0.28117913,0.994787812,"BSK_CASM3C_SRB_down"
"4914","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-442","chain:alkaneLinear_octyl_C8",73,5,68,20,1348,0.57598871,4.955882549,0.006973183,0.201780409,0.998869956,"BSK_CASM3C_SRB_down"
"4915","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-443","chain:alkaneLinear_decyl_C10",42,5,37,20,1379,0.586935043,9.317567825,0.000569573,0.107324146,0.999950051,"BSK_CASM3C_SRB_down"
"4916","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-444","chain:alkaneLinear_dodedyl_C12",30,5,25,20,1391,0.591172338,13.90999985,0.000109879,0.071890727,0.999993503,"BSK_CASM3C_SRB_down"
"4917","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-445","chain:alkaneLinear_tetradecyl_C14",15,5,10,20,1406,0.596468925,35.15000153,2.76067e-06,0.028449502,0.99999994,"BSK_CASM3C_SRB_down"
"4918","225","AEID:225_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-446","chain:alkaneLinear_hexadecyl_C16",10,4,6,21,1410,0.577881336,44.76190567,1.38365e-05,0.022340426,0.999999762,"BSK_CASM3C_SRB_down"
"4919","227","AEID:227_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-436","chain:alkaneCyclic_hexyl_C6",82,3,79,11,1348,0.579462409,4.653625011,0.041008942,0.214886248,0.993704617,"BSK_CASM3C_Thrombomodulin_down"
"4920","228","AEID:228_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-122","bond:COH_alcohol_allyl",12,3,9,71,1358,0.516978383,6.375586987,0.020463742,0.156848311,0.997680664,"BSK_CASM3C_Thrombomodulin_up"
"4921","228","AEID:228_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-167","bond:CX_halide_alkyl-X_tertiary",17,4,13,70,1354,0.52227211,5.951648235,0.009163995,0.168020681,0.998810709,"BSK_CASM3C_Thrombomodulin_up"
"4922","228","AEID:228_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-479","chain:aromaticAlkane_Ph-C1-Ph",53,7,46,67,1321,0.530472159,3.000324488,0.016238024,0.333297282,0.995500207,"BSK_CASM3C_Thrombomodulin_up"
"4923","228","AEID:228_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-592","ring:fused_[6_6]_naphthalene",39,6,33,68,1334,0.528470337,3.56684494,0.012606686,0.280359834,0.99710685,"BSK_CASM3C_Thrombomodulin_up"
"4924","228","AEID:228_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-68","bond:C=O_carbonyl_ab-unsaturated_aliphatic_(michael_acceptors)",23,4,19,70,1348,0.520077527,4.054135323,0.02698856,0.246661723,0.994926393,"BSK_CASM3C_Thrombomodulin_up"
"4925","228","AEID:228_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-82","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one",23,5,18,69,1349,0.527200043,5.430757046,0.005073578,0.184136391,0.99924767,"BSK_CASM3C_Thrombomodulin_up"
"4926","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-141","bond:CX_halide_alkenyl-X_dihalo_(1_2-)",15,3,12,52,1374,0.522943735,6.605769157,0.017288184,0.151382819,0.998102427,"BSK_CASM3C_TissueFactor_down"
"4927","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-264","bond:quatN_alkyl_acyclic",12,5,7,50,1379,0.542929292,19.70000076,4.36101e-05,0.05076142,0.999998152,"BSK_CASM3C_TissueFactor_down"
"4928","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-267","bond:quatN_generic",18,5,13,50,1373,0.540764809,10.5615387,0.000395577,0.094683178,0.999969363,"BSK_CASM3C_TissueFactor_down"
"4929","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-441","chain:alkaneLinear_hexyl_C6",98,11,87,44,1299,0.568614721,3.732758522,0.000792834,0.267898381,0.99981159,"BSK_CASM3C_TissueFactor_down"
"4930","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-442","chain:alkaneLinear_octyl_C8",73,8,65,47,1321,0.549278498,3.459247112,0.005225609,0.289080232,0.998711526,"BSK_CASM3C_TissueFactor_down"
"4931","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-443","chain:alkaneLinear_decyl_C10",42,6,36,49,1350,0.541558444,4.591836929,0.004247764,0.217777774,0.999234676,"BSK_CASM3C_TissueFactor_down"
"4932","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-444","chain:alkaneLinear_dodedyl_C12",30,5,25,50,1361,0.536435783,5.443999767,0.004630988,0.183688462,0.99931401,"BSK_CASM3C_TissueFactor_down"
"4933","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-445","chain:alkaneLinear_tetradecyl_C14",15,4,11,51,1375,0.532395363,9.8039217,0.001897544,0.101999998,0.999848604,"BSK_CASM3C_TissueFactor_down"
"4934","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-446","chain:alkaneLinear_hexadecyl_C16",10,3,7,52,1379,0.524747491,11.36538506,0.005222484,0.087986462,0.999663115,"BSK_CASM3C_TissueFactor_down"
"4935","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-459","chain:alkeneLinear_diene_1_2-butene",35,4,31,51,1355,0.525180399,3.42821002,0.041287828,0.291697413,0.990881562,"BSK_CASM3C_TissueFactor_down"
"4936","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-464","chain:alkeneLinear_mono-ene_allyl",37,4,33,51,1353,0.524458885,3.215686321,0.049237292,0.310975611,0.98844862,"BSK_CASM3C_TissueFactor_down"
"4937","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-465","chain:alkeneLinear_mono-ene_ehtylene_terminal",34,4,30,51,1356,0.525541127,3.545098066,0.037611328,0.282079637,0.991953194,"BSK_CASM3C_TissueFactor_down"
"4938","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-466","chain:alkeneLinear_mono-ene_ethylene",42,5,37,50,1349,0.532106757,3.645946026,0.019495107,0.27427724,0.995752215,"BSK_CASM3C_TissueFactor_down"
"4939","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-48","bond:C(=O)O_carboxylicEster_alkenyl",35,5,30,50,1356,0.534632027,4.519999981,0.009118455,0.221238941,0.998382986,"BSK_CASM3C_TissueFactor_down"
"4940","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-59","bond:C=N_imine_N(connect_noZ)",7,3,4,52,1382,0.525829732,19.93269157,0.001653271,0.050168838,0.999938786,"BSK_CASM3C_TissueFactor_down"
"4941","229","AEID:229_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-86","bond:CC(=O)C_ketone_aromatic_aliphatic",54,7,47,48,1339,0.546681106,4.154698372,0.003513499,0.240691349,0.999286473,"BSK_CASM3C_TissueFactor_down"
"4942","23","AEID:23_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-114","bond:COC_ether_aliphatic",85,3,82,6,945,0.626744568,5.76219511,0.031171439,0.173544973,0.996129036,"APR_HepG2_CellCycleArrest_24h_dn"
"4943","23","AEID:23_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-98","bond:CN_amine_aromatic_generic",132,4,128,5,899,0.659904778,5.618750095,0.019001484,0.177975535,0.997429907,"APR_HepG2_CellCycleArrest_24h_dn"
"4944","230","AEID:230_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-118","bond:COH_alcohol_aliphatic_generic",172,4,168,5,1264,0.663563013,6.019047737,0.015236146,0.166139245,0.998068631,"BSK_CASM3C_TissueFactor_up"
"4945","230","AEID:230_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-131","bond:COH_alcohol_sec-alkyl",69,3,66,6,1366,0.643621981,10.34848499,0.007174284,0.096632503,0.99949342,"BSK_CASM3C_TissueFactor_up"
"4946","230","AEID:230_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-68","bond:C=O_carbonyl_ab-unsaturated_aliphatic_(michael_acceptors)",23,3,20,6,1412,0.659683406,35.29999924,0.000280704,0.028328612,0.999994099,"BSK_CASM3C_TissueFactor_up"
"4947","230","AEID:230_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-69","bond:C=O_carbonyl_ab-unsaturated_generic",64,3,61,6,1371,0.645367801,11.23770523,0.005797108,0.088986143,0.999622345,"BSK_CASM3C_TissueFactor_up"
"4948","230","AEID:230_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-74","bond:CC(=O)C_ketone_aliphatic_acyclic",36,3,33,6,1399,0.655144334,21.19696999,0.001086109,0.047176555,0.999962091,"BSK_CASM3C_TissueFactor_up"
"4949","230","AEID:230_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-75","bond:CC(=O)C_ketone_aliphatic_generic",70,3,67,6,1365,0.643272817,10.18656731,0.007471533,0.0981685,0.999464273,"BSK_CASM3C_TissueFactor_up"
"4950","230","AEID:230_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-85","bond:CC(=O)C_ketone_alkene_generic",52,3,49,6,1383,0.64955771,14.11224461,0.003195094,0.070860445,0.999833465,"BSK_CASM3C_TissueFactor_up"
"4951","230","AEID:230_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-87","bond:CC(=O)C_ketone_generic",118,3,115,6,1317,0.626513064,5.726087093,0.031197688,0.174639329,0.996100187,"BSK_CASM3C_TissueFactor_up"
"4952","231","AEID:231_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-13","bond:C#N_nitrile_generic",40,4,36,47,1354,0.526266038,3.200945616,0.049691793,0.312407672,0.988289654,"BSK_CASM3C_uPAR_down"
"4953","231","AEID:231_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-15","bond:C#N_nitrile",35,4,31,47,1359,0.528064609,3.730953932,0.032405205,0.268027961,0.993394136,"BSK_CASM3C_uPAR_down"
"4954","231","AEID:231_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-264","bond:quatN_alkyl_acyclic",12,5,7,46,1383,0.546501637,21.47515488,2.99428e-05,0.046565436,0.999998868,"BSK_CASM3C_uPAR_down"
"4955","231","AEID:231_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-267","bond:quatN_generic",18,5,13,46,1377,0.544343352,11.51337814,0.000275479,0.086855486,0.99998039,"BSK_CASM3C_uPAR_down"
"4956","231","AEID:231_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-445","chain:alkaneLinear_tetradecyl_C14",15,3,12,48,1378,0.525095224,7.177083492,0.014074004,0.139332369,0.998574495,"BSK_CASM3C_uPAR_down"
"4957","231","AEID:231_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-446","chain:alkaneLinear_hexadecyl_C16",10,3,7,48,1383,0.526893795,12.34821415,0.004207568,0.080983371,0.99974978,"BSK_CASM3C_uPAR_down"
"4958","231","AEID:231_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-465","chain:alkeneLinear_mono-ene_ehtylene_terminal",34,4,30,47,1360,0.528424323,3.858155966,0.02945671,0.259191185,0.994183838,"BSK_CASM3C_uPAR_down"
"4959","231","AEID:231_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-623","ring:hetero_[5]_N_S_thiazole",17,3,14,48,1376,0.524375796,6.142857075,0.020009639,0.162790701,0.99764204,"BSK_CASM3C_uPAR_down"
"4960","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-178","bond:CX_halide_aromatic-Cl_trihalo_benzene_(1_2_4-)",21,3,18,14,1406,0.581915081,16.73809433,0.001592601,0.059743956,0.999929667,"BSK_CASM3C_uPAR_up"
"4961","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-180","bond:CX_halide_aromatic-X_dihalo_benzene_(1_2-)",39,3,36,14,1388,0.575594842,8.261904716,0.009589526,0.121037461,0.999152422,"BSK_CASM3C_uPAR_up"
"4962","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-182","bond:CX_halide_aromatic-X_dihalo_benzene_(1_4-)",28,3,25,14,1399,0.579457223,11.99142838,0.003726463,0.083392903,0.999771297,"BSK_CASM3C_uPAR_up"
"4963","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-192","bond:CX_halide_generic-X_dihalo_(1_2-)",105,4,101,13,1323,0.582183599,4.030464649,0.030255424,0.248110354,0.994299769,"BSK_CASM3C_uPAR_up"
"4964","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-474","chain:aromaticAlkane_Ar-C-Ar",60,3,57,14,1367,0.568221271,5.139097691,0.030779015,0.194586679,0.995693684,"BSK_CASM3C_uPAR_up"
"4965","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-479","chain:aromaticAlkane_Ph-C1-Ph",53,3,50,14,1374,0.570679128,5.888571262,0.022180876,0.169820473,0.997277319,"BSK_CASM3C_uPAR_up"
"4966","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-586","ring:aromatic_benzene",869,14,855,3,569,0.611554027,3.105653048,0.047939643,0.32199347,0.987284064,"BSK_CASM3C_uPAR_up"
"4967","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-588","ring:aromatic_phenyl",178,5,173,12,1251,0.58631444,3.013005733,0.048591636,0.331894487,0.987464368,"BSK_CASM3C_uPAR_up"
"4968","232","AEID:232_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-69","bond:C=O_carbonyl_ab-unsaturated_generic",64,3,61,14,1363,0.566816747,4.788056374,0.036390793,0.208853021,0.994551957,"BSK_CASM3C_uPAR_up"
"4969","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-163","bond:CX_halide_alkyl-X_ethyl_generic",36,4,32,40,1365,0.53400141,4.265625,0.021850368,0.234432235,0.996079266,"BSK_CASM3C_VCAM1_down"
"4970","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-165","bond:CX_halide_alkyl-X_primary",36,4,32,40,1365,0.53400141,4.265625,0.021850368,0.234432235,0.996079266,"BSK_CASM3C_VCAM1_down"
"4971","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-17","bond:C(~Z)~C~Q_a-halocarbonyl",35,6,29,38,1368,0.557802439,7.448276043,0.000477997,0.134259254,0.999946237,"BSK_CASM3C_VCAM1_down"
"4972","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-178","bond:CX_halide_aromatic-Cl_trihalo_benzene_(1_2_4-)",21,3,18,41,1379,0.527648509,5.605690956,0.024063127,0.17839013,0.996899366,"BSK_CASM3C_VCAM1_down"
"4973","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-182","bond:CX_halide_aromatic-X_dihalo_benzene_(1_4-)",28,3,25,41,1372,0.525143147,4.015609741,0.05111431,0.249028176,0.990926862,"BSK_CASM3C_VCAM1_down"
"4974","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-264","bond:quatN_alkyl_acyclic",12,3,9,41,1388,0.530869722,11.28455257,0.00482319,0.088616714,0.999686241,"BSK_CASM3C_VCAM1_down"
"4975","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-267","bond:quatN_generic",18,3,15,41,1382,0.528722286,6.741463184,0.015736395,0.14833574,0.998304665,"BSK_CASM3C_VCAM1_down"
"4976","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-294","bond:S=O_sulfonyl_S_(connect_Z=2)",21,4,17,40,1380,0.53937006,8.117647171,0.003100643,0.123188406,0.999701977,"BSK_CASM3C_VCAM1_down"
"4977","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-443","chain:alkaneLinear_decyl_C10",42,4,38,40,1359,0.531853974,3.57631588,0.036356419,0.279617369,0.992283225,"BSK_CASM3C_VCAM1_down"
"4978","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-444","chain:alkaneLinear_dodedyl_C12",30,4,26,40,1371,0.536148906,5.273077011,0.011615096,0.189642593,0.998300552,"BSK_CASM3C_VCAM1_down"
"4979","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-445","chain:alkaneLinear_tetradecyl_C14",15,4,11,40,1386,0.541517556,12.60000038,0.000808853,0.079365082,0.999949574,"BSK_CASM3C_VCAM1_down"
"4980","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-446","chain:alkaneLinear_hexadecyl_C16",10,4,6,40,1391,0.543307066,23.18333244,0.00013922,0.043134436,0.999995232,"BSK_CASM3C_VCAM1_down"
"4981","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-459","chain:alkeneLinear_diene_1_2-butene",35,4,31,40,1366,0.534359336,4.406451702,0.019858185,0.226939976,0.99654597,"BSK_CASM3C_VCAM1_down"
"4982","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-464","chain:alkeneLinear_mono-ene_allyl",37,4,33,40,1364,0.533643544,4.133333206,0.023961786,0.241935477,0.995568812,"BSK_CASM3C_VCAM1_down"
"4983","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-466","chain:alkeneLinear_mono-ene_ethylene",42,4,38,40,1359,0.531853974,3.57631588,0.036356419,0.279617369,0.992283225,"BSK_CASM3C_VCAM1_down"
"4984","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-48","bond:C(=O)O_carboxylicEster_alkenyl",35,4,31,40,1366,0.534359336,4.406451702,0.019858185,0.226939976,0.99654597,"BSK_CASM3C_VCAM1_down"
"4985","233","AEID:233_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-74","bond:CC(=O)C_ketone_aliphatic_acyclic",36,4,32,40,1365,0.53400141,4.265625,0.021850368,0.234432235,0.996079266,"BSK_CASM3C_VCAM1_down"
"4986","234","AEID:234_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-487","chain:aromaticAlkane_Ph-C1_cyclic",145,5,140,8,1288,0.643288076,5.75,0.00636279,0.173913047,0.999114096,"BSK_CASM3C_VCAM1_up"
"4987","234","AEID:234_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-586","ring:aromatic_benzene",869,12,857,1,571,0.661468446,7.995332718,0.013024546,0.125072971,0.998654068,"BSK_CASM3C_VCAM1_up"
"4988","234","AEID:234_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-679","ring:hetero_[6]_Z_generic",310,6,304,7,1124,0.624326646,3.169173002,0.041090846,0.315539747,0.989716291,"BSK_CASM3C_VCAM1_up"
"4989","234","AEID:234_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-692","ring:hetero_[6_6]_Z_generic",73,3,70,10,1358,0.590874791,5.820000172,0.024727859,0.171821311,0.996937513,"BSK_CASM3C_VCAM1_up"
"4990","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-137","bond:CX_halide_alkenyl-Cl_dichloro_(1_1-)",9,3,6,122,1310,0.509720385,5.368852615,0.036301408,0.186259538,0.995175362,"BSK_hDFCGF_CollagenIII_down"
"4991","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-140","bond:CX_halide_alkenyl-X_dihalo_(1_1-)",10,3,7,122,1309,0.509340405,4.598360538,0.048642147,0.217468813,0.992493629,"BSK_hDFCGF_CollagenIII_down"
"4992","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-144","bond:CX_halide_alkyl-Cl_dichloro_(1_1-)",39,12,27,113,1289,0.537741661,5.069813251,5.54868e-05,0.197245926,0.999990165,"BSK_hDFCGF_CollagenIII_down"
"4993","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-146","bond:CX_halide_alkyl-Cl_trichloro_(1_1_1-)",16,5,11,120,1305,0.515820682,4.943181992,0.009068009,0.20229885,0.998534441,"BSK_hDFCGF_CollagenIII_down"
"4994","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-158","bond:CX_halide_alkyl-X_bicyclo[2_2_1]heptene",10,3,7,122,1309,0.509340405,4.598360538,0.048642147,0.217468813,0.992493629,"BSK_hDFCGF_CollagenIII_down"
"4995","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-167","bond:CX_halide_alkyl-X_tertiary",17,4,13,121,1303,0.511060774,3.313413858,0.052851241,0.301803529,0.988031089,"BSK_hDFCGF_CollagenIII_down"
"4996","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-184","bond:CX_halide_aromatic-X_ether_aromatic_(Ph-O-Ph)_generic",15,4,11,121,1305,0.511820674,3.921863317,0.034690909,0.254980832,0.993307769,"BSK_hDFCGF_CollagenIII_down"
"4997","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-187","bond:CX_halide_aromatic-X_halo_phenol_meta",23,5,18,120,1298,0.513161123,3.004629612,0.04271134,0.33281973,0.988883913,"BSK_hDFCGF_CollagenIII_down"
"4998","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-190","bond:CX_halide_aromatic-X_trihalo_benzene_(1_2_3-)",10,3,7,122,1309,0.509340405,4.598360538,0.048642147,0.217468813,0.992493629,"BSK_hDFCGF_CollagenIII_down"
"4999","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-264","bond:quatN_alkyl_acyclic",12,7,5,118,1311,0.526100278,15.55423737,1.72376e-05,0.064291164,0.999999046,"BSK_hDFCGF_CollagenIII_down"
"5000","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-267","bond:quatN_generic",18,8,10,117,1306,0.528200626,8.929914474,5.36519e-05,0.111983158,0.999994755,"BSK_hDFCGF_CollagenIII_down"
"5001","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-445","chain:alkaneLinear_tetradecyl_C14",15,5,10,120,1306,0.516200602,5.441666603,0.006692245,0.183767229,0.999014676,"BSK_hDFCGF_CollagenIII_down"
"5002","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-446","chain:alkaneLinear_hexadecyl_C16",10,3,7,122,1309,0.509340405,4.598360538,0.048642147,0.217468813,0.992493629,"BSK_hDFCGF_CollagenIII_down"
"5003","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-474","chain:aromaticAlkane_Ar-C-Ar",60,16,44,109,1272,0.547282696,4.243536472,2.23309e-05,0.235652521,0.999995172,"BSK_hDFCGF_CollagenIII_down"
"5004","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-479","chain:aromaticAlkane_Ph-C1-Ph",53,15,38,110,1278,0.545562327,4.58612442,1.88492e-05,0.218049034,0.999996245,"BSK_hDFCGF_CollagenIII_down"
"5005","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-59","bond:C=N_imine_N(connect_noZ)",7,3,4,122,1312,0.510480225,8.065573692,0.017207678,0.123983741,0.998461187,"BSK_hDFCGF_CollagenIII_down"
"5006","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-614","ring:hetero_[5]_N_pyrrolidone_(2-)",20,5,15,120,1301,0.514300883,3.613888979,0.024275685,0.276710212,0.994696975,"BSK_hDFCGF_CollagenIII_down"
"5007","235","AEID:235_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-623","ring:hetero_[5]_N_S_thiazole",17,5,12,120,1304,0.515440702,4.527777672,0.01196894,0.220858902,0.997894228,"BSK_hDFCGF_CollagenIII_down"
"5008","236","AEID:236_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-274","bond:S(=O)N_sulfonylamide",58,3,55,6,1377,0.647462785,12.5181818,0.004376419,0.079883806,0.999743462,"BSK_hDFCGF_CollagenIII_up"
"5009","236","AEID:236_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-293","bond:S=O_sulfonyl_generic",107,4,103,5,1329,0.686258554,10.32233047,0.002708552,0.096877351,0.999795794,"BSK_hDFCGF_CollagenIII_up"
"5010","236","AEID:236_invitrodb_v3_1_burst_hitc_MC_20190520","Txp-296","bond:S~N_generic",75,4,71,5,1361,0.697431743,15.3352108,0.000700013,0.065209404,0.999964178,"BSK_hDFCGF_CollagenIII_up"
