"","aeid","Assay Name","descriptors_name","label","CT-Tot","TP","FP","FN","TN","BA","OR","P-Val","Inv OR","Inv P-val","assay_component_endpoint_name"
"10686","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-601","ring:fused_PAH_pyrene",11,5,6,229,7305,0.510273397,26.58296967,1.09051e-05,0.037618071,0.999999642,"TOX21_ERb_BLA_Agonist_ch2"
"10687","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-602","ring:fused_steroid_generic_[5_6_6_6]",157,38,119,196,7192,0.573058188,11.71737289,4.01e-24,0.085343361,1,"TOX21_ERb_BLA_Agonist_ch2"
"10688","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-668","ring:hetero_[6]_O_pyran_generic",205,21,184,213,7127,0.532288015,3.818814993,1.28817e-06,0.261861324,0.999999702,"TOX21_ERb_BLA_Agonist_ch2"
"10689","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-689","ring:hetero_[6_6]_O_benzopyran",88,17,71,217,7240,0.531469107,7.988576412,1.09958e-09,0.125178739,1,"TOX21_ERb_BLA_Agonist_ch2"
"10690","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-69","bond:C=O_carbonyl_ab-unsaturated_generic",466,41,425,193,6886,0.558541059,3.44195056,7.33377e-10,0.290532917,1,"TOX21_ERb_BLA_Agonist_ch2"
"10691","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-690","ring:hetero_[6_6]_O_benzopyrone_(1_2-)",30,8,22,226,7289,0.515589416,11.72807693,2.46283e-06,0.085265465,0.999999821,"TOX21_ERb_BLA_Agonist_ch2"
"10692","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-691","ring:hetero_[6_6]_O_benzopyrone_(1_4-)",29,9,20,225,7291,0.517862976,14.58199978,1.32704e-07,0.068577699,1,"TOX21_ERb_BLA_Agonist_ch2"
"10693","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-693","ring:hetero_[6_6_6]_N_acridine",5,4,1,230,7310,0.508478642,127.1304321,4.40172e-06,0.007865937,1,"TOX21_ERb_BLA_Agonist_ch2"
"10694","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-76","bond:CC(=O)C_ketone_alkane_cyclic",349,47,302,187,7009,0.579773545,5.833179951,2.51e-18,0.171433076,1,"TOX21_ERb_BLA_Agonist_ch2"
"10695","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-78","bond:CC(=O)C_ketone_alkane_cyclic_(C5)",27,5,22,229,7289,0.509179175,7.234021664,0.0012691,0.138235703,0.999857128,"TOX21_ERb_BLA_Agonist_ch2"
"10696","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-80","bond:CC(=O)C_ketone_alkene_cyclic_(C6)",99,13,86,221,7225,0.521896243,4.941860676,1.02008e-05,0.202352941,0.999998093,"TOX21_ERb_BLA_Agonist_ch2"
"10697","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-82","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one",164,22,142,212,7169,0.53729713,5.239104271,5.33508e-09,0.190872312,1,"TOX21_ERb_BLA_Agonist_ch2"
"10698","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-83","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one_generic",329,42,287,192,7024,0.570115626,5.353658676,1.48527e-15,0.186788157,1,"TOX21_ERb_BLA_Agonist_ch2"
"10699","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-85","bond:CC(=O)C_ketone_alkene_generic",285,29,256,205,7055,0.544457972,3.898532867,1.22801e-08,0.256506771,1,"TOX21_ERb_BLA_Agonist_ch2"
"10700","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-86","bond:CC(=O)C_ketone_aromatic_aliphatic",373,44,329,190,6982,0.571516752,4.914541721,5.45482e-15,0.20347777,1,"TOX21_ERb_BLA_Agonist_ch2"
"10701","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-87","bond:CC(=O)C_ketone_generic",756,67,689,167,6622,0.59604162,3.855922461,3.36e-16,0.259341329,1,"TOX21_ERb_BLA_Agonist_ch2"
"10702","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-91","bond:CC(=O)C_quinone_1_4-benzo",56,11,45,223,7266,0.520426691,7.964723587,8.76974e-07,0.125553638,0.999999881,"TOX21_ERb_BLA_Agonist_ch2"
"10703","2114","AEID:2114_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-92","bond:CC(=O)C_quinone_1_4-naphtho",46,10,36,224,7275,0.518905461,9.021577835,1.03834e-06,0.110845357,0.999999881,"TOX21_ERb_BLA_Agonist_ch2"
"10704","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-123","bond:COH_alcohol_aromatic",695,63,632,105,6745,0.644664168,6.403481007,4.97e-24,0.156165063,1,"TOX21_ERb_BLA_Agonist_ratio"
"10705","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-124","bond:COH_alcohol_aromatic_phenol",669,63,606,105,6771,0.64642638,6.703960419,5.93e-25,0.149165556,1,"TOX21_ERb_BLA_Agonist_ratio"
"10706","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-129","bond:COH_alcohol_generic",1765,90,1675,78,5702,0.654328585,3.927898884,1.19e-17,0.254589021,1,"TOX21_ERb_BLA_Agonist_ratio"
"10707","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-132","bond:COH_alcohol_ter-alkyl",247,19,228,149,7149,0.541094184,3.998322248,2.1297e-06,0.250104904,0.999999523,"TOX21_ERb_BLA_Agonist_ratio"
"10708","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-171","bond:CX_halide_alkyl-X_trihalo_(1_2_3-)",51,4,47,164,7330,0.508719206,3.80384016,0.026330695,0.262892216,0.994701862,"TOX21_ERb_BLA_Agonist_ratio"
"10709","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-254","bond:PC_phosphorus_organo_generic",61,7,54,161,7323,0.51717329,5.89613533,0.000379767,0.169602618,0.999944866,"TOX21_ERb_BLA_Agonist_ratio"
"10710","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-269","bond:quatP_phosphonium",17,7,10,161,7367,0.520155549,32.03043365,3.86164e-08,0.031220308,1,"TOX21_ERb_BLA_Agonist_ratio"
"10711","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-424","chain:alkaneBranch_neopentyl_C5",661,48,613,120,6764,0.601309061,4.413702965,4.52684e-14,0.226567119,1,"TOX21_ERb_BLA_Agonist_ratio"
"10712","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-435","chain:alkaneCyclic_pentyl_C5",266,36,230,132,7147,0.591553867,8.474703789,4.96e-19,0.117998227,1,"TOX21_ERb_BLA_Agonist_ratio"
"10713","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-436","chain:alkaneCyclic_hexyl_C6",466,41,425,127,6952,0.593218088,5.280815125,8.37388e-15,0.189364702,1,"TOX21_ERb_BLA_Agonist_ratio"
"10714","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-445","chain:alkaneLinear_tetradecyl_C14",83,7,76,161,7301,0.515682161,4.176773548,0.002401037,0.239419252,0.999512315,"TOX21_ERb_BLA_Agonist_ratio"
"10715","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-454","chain:alkeneCyclic_diene_cyclohexene",288,36,252,132,7125,0.590062737,7.711039066,7.15e-18,0.12968421,1,"TOX21_ERb_BLA_Agonist_ratio"
"10716","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-455","chain:alkeneCyclic_diene_cyclopentadiene",40,4,36,164,7341,0.509464741,4.973577023,0.011615439,0.20106253,0.998194039,"TOX21_ERb_BLA_Agonist_ratio"
"10717","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-456","chain:alkeneCyclic_ethene_C_(connect_noZ)",359,23,336,145,7041,0.545678914,3.323953152,4.03063e-06,0.300846606,0.999998868,"TOX21_ERb_BLA_Agonist_ratio"
"10718","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-471","chain:alkyne_ethyne_generic",57,8,49,160,7328,0.520488381,7.477550983,3.33719e-05,0.13373363,0.999996126,"TOX21_ERb_BLA_Agonist_ratio"
"10719","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-474","chain:aromaticAlkane_Ar-C-Ar",293,24,269,144,7108,0.553196251,4.403965473,2.55232e-08,0.227068096,1,"TOX21_ERb_BLA_Agonist_ratio"
"10720","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-479","chain:aromaticAlkane_Ph-C1-Ph",244,23,221,145,7156,0.553473413,5.136152267,3.54812e-09,0.194698274,1,"TOX21_ERb_BLA_Agonist_ratio"
"10721","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-487","chain:aromaticAlkane_Ph-C1_cyclic",756,41,715,127,6662,0.573562384,3.008006096,3.95481e-08,0.332446128,1,"TOX21_ERb_BLA_Agonist_ratio"
"10722","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-488","chain:aromaticAlkene_Ph-C2_acyclic_generic",173,13,160,155,7217,0.527845979,3.783104897,0.000118912,0.264333159,0.999971509,"TOX21_ERb_BLA_Agonist_ratio"
"10723","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-490","chain:aromaticAlkene_Ph-C2",145,13,132,155,7245,0.529743731,4.603372574,1.87552e-05,0.217232049,0.999996305,"TOX21_ERb_BLA_Agonist_ratio"
"10724","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-494","chain:aromaticAlkene_Ph-C2_cyclic",99,7,92,161,7285,0.514597714,3.442816734,0.006404637,0.290459841,0.998433053,"TOX21_ERb_BLA_Agonist_ratio"
"10725","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-587","ring:aromatic_biphenyl",106,9,97,159,7280,0.52021122,4.248200893,0.000560854,0.235393777,0.999884248,"TOX21_ERb_BLA_Agonist_ratio"
"10726","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-592","ring:fused_[6_6]_naphthalene",179,11,168,157,7209,0.521351337,3.006483078,0.002107475,0.332614541,0.999379158,"TOX21_ERb_BLA_Agonist_ratio"
"10727","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-593","ring:fused_[6_6]_tetralin",79,18,61,150,7316,0.549436927,14.39213085,6.16991e-14,0.069482416,1,"TOX21_ERb_BLA_Agonist_ratio"
"10728","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-596","ring:fused_PAH_anthracene",21,7,14,161,7363,0.519884467,22.86645889,2.14142e-07,0.043732174,1,"TOX21_ERb_BLA_Agonist_ratio"
"10729","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-600","ring:fused_PAH_phenanthrene",28,5,23,163,7354,0.513322055,9.807949066,0.000334563,0.101958118,0.999972045,"TOX21_ERb_BLA_Agonist_ratio"
"10730","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-601","ring:fused_PAH_pyrene",11,4,7,164,7370,0.511430323,25.67944336,6.92764e-05,0.038941655,0.999997854,"TOX21_ERb_BLA_Agonist_ratio"
"10731","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-602","ring:fused_steroid_generic_[5_6_6_6]",157,34,123,134,7254,0.592853725,14.96396065,7.4e-25,0.06682723,1,"TOX21_ERb_BLA_Agonist_ratio"
"10732","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-689","ring:hetero_[6_6]_O_benzopyran",88,8,80,160,7297,0.518387258,4.560625076,0.000723359,0.219268188,0.999862671,"TOX21_ERb_BLA_Agonist_ratio"
"10733","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-690","ring:hetero_[6_6]_O_benzopyrone_(1_2-)",30,4,26,164,7351,0.510142505,6.895872593,0.004136237,0.145014286,0.999532044,"TOX21_ERb_BLA_Agonist_ratio"
"10734","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-691","ring:hetero_[6_6]_O_benzopyrone_(1_4-)",29,4,25,164,7352,0.510210335,7.172682762,0.003647135,0.139417842,0.999602973,"TOX21_ERb_BLA_Agonist_ratio"
"10735","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-76","bond:CC(=O)C_ketone_alkane_cyclic",349,33,316,135,7061,0.576796353,5.462095737,7.5449e-13,0.183079913,1,"TOX21_ERb_BLA_Agonist_ratio"
"10736","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-78","bond:CC(=O)C_ketone_alkane_cyclic_(C5)",27,4,23,164,7354,0.510345876,7.79851532,0.002789664,0.128229529,0.999720216,"TOX21_ERb_BLA_Agonist_ratio"
"10737","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-80","bond:CC(=O)C_ketone_alkene_cyclic_(C6)",99,12,87,156,7290,0.529817581,6.445623398,1.72836e-06,0.155144036,0.999999762,"TOX21_ERb_BLA_Agonist_ratio"
"10738","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-82","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one",164,13,151,155,7226,0.528455973,4.013586998,6.8816e-05,0.249153703,0.999984443,"TOX21_ERb_BLA_Agonist_ratio"
"10739","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-83","bond:CC(=O)C_ketone_alkene_cyclic_2-en-1-one_generic",329,27,302,141,7075,0.559888124,4.486050606,2.93402e-09,0.222913235,1,"TOX21_ERb_BLA_Agonist_ratio"
"10740","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-85","bond:CC(=O)C_ketone_alkene_generic",285,19,266,149,7111,0.538518608,3.408916473,1.70927e-05,0.293348342,0.999995351,"TOX21_ERb_BLA_Agonist_ratio"
"10741","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-86","bond:CC(=O)C_ketone_aromatic_aliphatic",373,25,348,143,7029,0.550817966,3.53116703,6.32604e-07,0.283192486,0.999999821,"TOX21_ERb_BLA_Agonist_ratio"
"10742","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-87","bond:CC(=O)C_ketone_generic",756,44,712,124,6665,0.582694292,3.321629286,1.17429e-09,0.30105707,1,"TOX21_ERb_BLA_Agonist_ratio"
"10743","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-91","bond:CC(=O)C_quinone_1_4-benzo",56,7,49,161,7328,0.517512202,6.502218246,0.000221619,0.153793663,0.999970794,"TOX21_ERb_BLA_Agonist_ratio"
"10744","2115","AEID:2115_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-92","bond:CC(=O)C_quinone_1_4-naphtho",46,6,40,162,7337,0.515146017,6.793518543,0.000498981,0.147199124,0.999938369,"TOX21_ERb_BLA_Agonist_ratio"
"10745","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-108","bond:CN_amine_ter-N_aromatic",264,105,159,1195,6086,0.527654409,3.363227367,8.4e-19,0.297333449,1,"TOX21_ERb_BLA_Agonist_viability"
"10746","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-147","bond:CX_halide_alkyl-F_perfluoro_butyl",22,9,13,1291,6232,0.502420723,3.341953278,0.007581428,0.299226224,0.998060942,"TOX21_ERb_BLA_Agonist_viability"
"10747","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-148","bond:CX_halide_alkyl-F_perfluoro_ethyl",26,13,13,1287,6232,0.503959179,4.842268944,0.000125206,0.206514761,0.999976695,"TOX21_ERb_BLA_Agonist_viability"
"10748","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-149","bond:CX_halide_alkyl-F_perfluoro_hexyl",17,9,8,1291,6237,0.502821028,5.435030937,0.00084068,0.183991596,0.99986589,"TOX21_ERb_BLA_Agonist_viability"
"10749","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-150","bond:CX_halide_alkyl-F_perfluoro_octyl",10,6,4,1294,6241,0.501987457,7.234544277,0.002890129,0.138225704,0.999671817,"TOX21_ERb_BLA_Agonist_viability"
"10750","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-151","bond:CX_halide_alkyl-F_tetrafluoro_(1_1_1_2-)",24,12,12,1288,6233,0.503654599,4.839285851,0.000228962,0.206642061,0.99995774,"TOX21_ERb_BLA_Agonist_viability"
"10751","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-158","bond:CX_halide_alkyl-X_bicyclo[2_2_1]heptene",16,8,8,1292,6237,0.502436399,4.827399254,0.002646471,0.207150877,0.999533415,"TOX21_ERb_BLA_Agonist_viability"
"10752","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-161","bond:CX_halide_alkyl-X_dihalo_(1_3)",68,28,40,1272,6205,0.50756669,3.414701223,2.63156e-06,0.292851388,0.999999285,"TOX21_ERb_BLA_Agonist_viability"
"10753","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-168","bond:CX_halide_alkyl-X_tetrahalo_(1_1_2_2-)",38,15,23,1285,6222,0.503927767,3.157841206,0.000952318,0.316672027,0.999727786,"TOX21_ERb_BLA_Agonist_viability"
"10754","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-171","bond:CX_halide_alkyl-X_trihalo_(1_2_3-)",51,22,29,1278,6216,0.506139696,3.689816952,1.2712e-05,0.271016151,0.999996781,"TOX21_ERb_BLA_Agonist_viability"
"10755","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-186","bond:CX_halide_aromatic-X_halo_phenol",5,3,2,1297,6243,0.500993729,7.220123291,0.038789,0.138501793,0.996213734,"TOX21_ERb_BLA_Agonist_viability"
"10756","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-204","bond:N=C=O_isocyanate_thio",9,5,4,1295,6241,0.501602829,6.024131298,0.010298252,0.16599904,0.998647034,"TOX21_ERb_BLA_Agonist_viability"
"10757","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-269","bond:quatP_phosphonium",17,8,9,1292,6236,0.50235635,4.290333748,0.004251618,0.233082101,0.999159336,"TOX21_ERb_BLA_Agonist_viability"
"10758","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-280","bond:S(=O)O_sulfonicEster_acyclic_(S-C(ring))",22,9,13,1291,6232,0.502420723,3.341953278,0.007581428,0.299226224,0.998060942,"TOX21_ERb_BLA_Agonist_viability"
"10759","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-30","bond:C(=O)N_carbamate_dithio",23,15,8,1285,6237,0.505128741,9.100681305,3.9938e-07,0.109881885,0.99999994,"TOX21_ERb_BLA_Agonist_viability"
"10760","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-324","bond:metal_group_III_other_generic",34,15,19,1285,6226,0.504248023,3.825107574,0.000226609,0.261430562,0.999946237,"TOX21_ERb_BLA_Agonist_viability"
"10761","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-326","bond:metal_group_III_other_generic_oxy",15,8,7,1292,6238,0.502516448,5.517912388,0.00155654,0.181227952,0.999759138,"TOX21_ERb_BLA_Agonist_viability"
"10762","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-338","bond:metal_group_III_other_Sn_generic",19,13,6,1287,6239,0.504519641,10.50336742,1.08246e-06,0.095207565,0.999999881,"TOX21_ERb_BLA_Agonist_viability"
"10763","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-339","bond:metal_group_III_other_Sn_halide",10,5,5,1295,6240,0.501522779,4.818532944,0.017706376,0.207532048,0.99710989,"TOX21_ERb_BLA_Agonist_viability"
"10764","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-340","bond:metal_group_III_other_Sn_organo",18,13,5,1287,6240,0.50459969,12.60606098,4.05953e-07,0.07932692,1,"TOX21_ERb_BLA_Agonist_viability"
"10765","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-342","bond:metal_group_III_other_Sn_oxy",8,7,1,1293,6244,0.502612233,33.80355835,3.02436e-05,0.029582685,0.999999225,"TOX21_ERb_BLA_Agonist_viability"
"10766","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-392","bond:metal_transition_Hg_generic",9,7,2,1293,6243,0.502532184,16.89907265,0.000115725,0.059174847,0.999994159,"TOX21_ERb_BLA_Agonist_viability"
"10767","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-394","bond:metal_transition_Hg_organo",9,7,2,1293,6243,0.502532184,16.89907265,0.000115725,0.059174847,0.999994159,"TOX21_ERb_BLA_Agonist_viability"
"10768","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-396","bond:metal_transition_Hg_oxy",3,3,0,1297,6245,0.501153827,1e+08,0.005105311,0,1,"TOX21_ERb_BLA_Agonist_viability"
"10769","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-404","bond:metal_transition_oxy",13,7,6,1293,6239,0.502211928,5.629415035,0.002898332,0.177638352,0.999568641,"TOX21_ERb_BLA_Agonist_viability"
"10770","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-443","chain:alkaneLinear_decyl_C10",219,85,134,1215,6111,0.521963716,3.190436602,1.12046e-14,0.313436717,1,"TOX21_ERb_BLA_Agonist_viability"
"10771","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-444","chain:alkaneLinear_dodedyl_C12",161,71,90,1229,6155,0.520101905,3.950863361,8.09e-16,0.253109246,1,"TOX21_ERb_BLA_Agonist_viability"
"10772","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-445","chain:alkaneLinear_tetradecyl_C14",83,36,47,1264,6198,0.510083139,3.755857706,1.97602e-08,0.266250759,1,"TOX21_ERb_BLA_Agonist_viability"
"10773","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-446","chain:alkaneLinear_hexadecyl_C16",47,19,28,1281,6217,0.505065918,3.293269873,0.000142707,0.303649575,0.999960065,"TOX21_ERb_BLA_Agonist_viability"
"10774","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-458","chain:alkeneCyclic_triene_tropilidine",7,4,3,1296,6242,0.501298249,6.421810627,0.019779243,0.155719325,0.997671664,"TOX21_ERb_BLA_Agonist_viability"
"10775","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-461","chain:alkeneLinear_diene_1_4-diene",15,9,6,1291,6239,0.502981126,7.249031544,0.000240865,0.137949452,0.999971032,"TOX21_ERb_BLA_Agonist_viability"
"10776","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-462","chain:alkeneLinear_diene_linoleic_(C18)",4,3,1,1297,6244,0.501073778,14.4425602,0.017787356,0.069239803,0.999122024,"TOX21_ERb_BLA_Agonist_viability"
"10777","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-474","chain:aromaticAlkane_Ar-C-Ar",293,116,177,1184,6068,0.530444026,3.358757019,1.69e-20,0.297729194,1,"TOX21_ERb_BLA_Agonist_viability"
"10778","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-479","chain:aromaticAlkane_Ph-C1-Ph",244,105,139,1195,6106,0.529255688,3.859787464,6.78e-22,0.259081632,1,"TOX21_ERb_BLA_Agonist_viability"
"10779","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-481","chain:aromaticAlkane_Ph-C4",27,12,15,1288,6230,0.503414452,3.869565248,0.000886708,0.258426964,0.999796331,"TOX21_ERb_BLA_Agonist_viability"
"10780","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-482","chain:aromaticAlkane_Ph-C6",15,8,7,1292,6238,0.502516448,5.517912388,0.00155654,0.181227952,0.999759138,"TOX21_ERb_BLA_Agonist_viability"
"10781","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-483","chain:aromaticAlkane_Ph-C8",10,5,5,1295,6240,0.501522779,4.818532944,0.017706376,0.207532048,0.99710989,"TOX21_ERb_BLA_Agonist_viability"
"10782","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-5","atom:element_metal_poor_metal",38,17,21,1283,6224,0.504857123,3.927105427,7.03286e-05,0.25464049,0.999983549,"TOX21_ERb_BLA_Agonist_viability"
"10783","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-572","group:ligand_path_5_bidentate_propandiamine",70,37,33,1263,6212,0.511588633,5.514623642,9.87733e-12,0.18133603,1,"TOX21_ERb_BLA_Agonist_viability"
"10784","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-573","group:ligand_path_5_bidentate_propanolamine",27,12,15,1288,6230,0.503414452,3.869565248,0.000886708,0.258426964,0.999796331,"TOX21_ERb_BLA_Agonist_viability"
"10785","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-58","bond:C=N_imine_C(connect_H_gt_0)",38,15,23,1285,6222,0.503927767,3.157841206,0.000952318,0.316672027,0.999727786,"TOX21_ERb_BLA_Agonist_viability"
"10786","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-600","ring:fused_PAH_phenanthrene",28,11,17,1289,6228,0.502869666,3.126363277,0.004690177,0.319860458,0.998688757,"TOX21_ERb_BLA_Agonist_viability"
"10787","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-621","ring:hetero_[5]_N_S_isothiazole",4,3,1,1297,6244,0.501073778,14.4425602,0.017787356,0.069239803,0.999122024,"TOX21_ERb_BLA_Agonist_viability"
"10788","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-680","ring:hetero_[6_5_6]_N_carbazole",8,5,3,1295,6242,0.501682878,8.033461571,0.005328641,0.124479331,0.999471843,"TOX21_ERb_BLA_Agonist_viability"
"10789","2116","AEID:2116_invitrodb_v3_1_baseline_hitc_MC_20190516","Txp-682","ring:hetero_[6_6]_N_isoquinoline",11,5,6,1295,6239,0.501442671,4.014800549,0.027931258,0.249078378,0.99456346,"TOX21_ERb_BLA_Agonist_viability"
